"","ENSEMBL ID","Gene names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"18145","ENSRNOG00000052121","unkown",6.291923012,2.047506475,0.607189182,3.372106318,0.000745956,0.001660711
"18162","ENSRNOG00000052150","unkown",104.2030089,3.104413689,0.186421804,16.65263195,2.9e-62,4.37e-61
"18362","ENSRNOG00000052564","Gpx3",12784.56263,4.838203535,0.059364453,81.50001018,0,0
"18364","ENSRNOG00000052569","unkown",12.36625599,2.580375978,0.498663792,5.174580592,2.28e-07,7.02e-07
"18374","ENSRNOG00000052587","unkown",80.56627831,2.524073988,0.21805172,11.57557479,5.48e-31,4.37e-30
"18394","ENSRNOG00000052639","unkown",1.234202815,5.346302581,2.132351542,2.5072332,0.01216804,0.022774119
"18399","ENSRNOG00000052651","unkown",5.472437003,6.354764813,1.290249007,4.925223564,8.43e-07,2.48e-06
"18522","ENSRNOG00000052902","unkown",19.53773469,2.099184226,0.394799898,5.317084006,1.05e-07,3.33e-07
"18572","ENSRNOG00000053015","Cfap119",45.14181551,2.047893956,0.225805739,9.069273303,1.2e-19,6.83e-19
"18612","ENSRNOG00000053086","Selenop",298.827725,7.559425034,0.277112347,27.27927899,7.47e-164,3.58e-162
"18630","ENSRNOG00000053145","Vwa8",512.7375177,2.016510144,0.153402767,13.14520056,1.81e-39,1.78e-38
"18684","ENSRNOG00000053260","unkown",20.40811587,2.676555415,0.429521686,6.23147911,4.62e-10,1.68e-09
"18746","ENSRNOG00000053400","Cfi",6.088324747,3.758017411,0.778892369,4.824822477,1.4e-06,4.05e-06
"18752","ENSRNOG00000053410","Adcy10",24.4082038,2.374266542,0.388523063,6.111005413,9.9e-10,3.56e-09
"18767","ENSRNOG00000053448","Psme3",111.5290289,2.023713122,0.218106709,9.278545973,1.72e-20,1.01e-19
"18896","ENSRNOG00000053691","Lama5",2057.431239,3.887844709,0.120862564,32.16748495,5.03e-227,3.95e-225
"18959","ENSRNOG00000053812","unkown",165.9140498,2.470661627,0.147582854,16.74084462,6.6e-63,1.01e-61
"18970","ENSRNOG00000053831","unkown",15.25574635,2.829311034,0.437318414,6.46968191,9.82e-11,3.72e-10
"19062","ENSRNOG00000054047","U2",59.1504008,2.887227285,0.234515017,12.31148149,7.86e-35,6.94e-34
"19076","ENSRNOG00000054080","Cgnl1",15.31241075,2.865334064,0.523262919,5.475897413,4.35e-08,1.41e-07
"19100","ENSRNOG00000054136","unkown",20.32904388,3.67865732,0.513310638,7.166532404,7.69e-13,3.27e-12
"19259","ENSRNOG00000054458","Kcnmb4",74.45498828,3.562826506,0.226916554,15.70104273,1.49e-55,2.03e-54
"19444","ENSRNOG00000054843","unkown",11.68346592,2.107633798,0.537066633,3.924343216,8.7e-05,0.000214746
"19454","ENSRNOG00000054861","unkown",7.717193159,4.168562154,0.735061143,5.671041373,1.42e-08,4.74e-08
"19605","ENSRNOG00000055178","unkown",4.388917338,3.460540749,1.101609371,3.141350137,0.001681709,0.003584456
"19735","ENSRNOG00000055450","Ckmt2",27.85582714,4.019577336,0.385771669,10.4195763,2.02e-25,1.38e-24
"19838","ENSRNOG00000055666","unkown",1.868493875,5.459203683,1.540335017,3.544166447,0.000393857,0.000904822
"19860","ENSRNOG00000055714","Ak7",6.773747899,2.902184649,0.891864338,3.254065136,0.001137662,0.002474673
"19884","ENSRNOG00000055765","unkown",706.3174967,4.036562972,0.091301234,44.21148317,0,0
"19969","ENSRNOG00000055936","Trnp1",72.08387702,3.01795722,0.200286235,15.06822082,2.62e-51,3.27e-50
"19985","ENSRNOG00000055966","LOC689800",259.301984,2.619454984,0.14055107,18.63703338,1.61e-77,3.01e-76
"20062","ENSRNOG00000056135","Tsc22d3",7421.822271,4.707590342,0.053080646,88.68751086,0,0
"20073","ENSRNOG00000056153","Tent5b",965.6281874,6.476265682,0.125712468,51.51649455,0,0
"20163","ENSRNOG00000056358","Ccdc27",1.278787719,4.106234411,1.710231529,2.400981588,0.016351159,0.029965881
"20219","ENSRNOG00000056471","LOC102552073",71.14279804,8.112863918,0.666339657,12.17526803,4.21e-34,3.65e-33
"20270","ENSRNOG00000056580","En1",54.33268108,2.55421093,0.245124334,10.42006272,2.01e-25,1.37e-24
"20333","ENSRNOG00000056722","unkown",9.24397476,3.146977745,0.639599612,4.920230854,8.64e-07,2.54e-06
"20366","ENSRNOG00000056772","Col4a6",6.408482726,2.88676568,0.899419802,3.209586529,0.00132926,0.002867807
"20526","ENSRNOG00000057078","Ddit4",1066.578503,3.645230277,0.095470981,38.1815526,0,0
"20532","ENSRNOG00000057089","unkown",460.1525995,2.252426341,0.092187417,24.43312132,7.61e-132,2.78e-130
"20566","ENSRNOG00000057153","Pla1a",326.5571967,2.168024752,0.107663222,20.1370971,3.49e-90,7.81e-89
"20596","ENSRNOG00000057234","unkown",3.466042283,3.307011349,1.094734945,3.020832908,0.002520804,0.005250642
"20629","ENSRNOG00000057308","unkown",6.098581014,7.787786659,1.339920317,5.812126705,6.17e-09,2.11e-08
"20727","ENSRNOG00000057519","unkown",3.623681694,7.008985726,1.4537991,4.821151511,1.43e-06,4.12e-06
"20808","ENSRNOG00000057713","Cav2",2234.732351,2.125781461,0.04744189,44.80811096,0,0
"20889","ENSRNOG00000057865","Prss16",63.91912579,6.327437596,0.421824988,15.00014881,7.33e-51,9.09e-50
"20895","ENSRNOG00000057880","Myh11",2685.285352,2.927363854,0.072078633,40.61347603,0,0
"20954","ENSRNOG00000058006","Sncg",1629.304854,5.952058652,0.109240686,54.48573139,0,0
"20990","ENSRNOG00000058072","unkown",2.207178198,5.154481674,1.56690202,3.289600503,0.001003297,0.002195248
"21009","ENSRNOG00000058114","unkown",3.060806769,5.213381644,1.362269779,3.826981796,0.000129724,0.000315071
"21043","ENSRNOG00000058186","Errfi1",16553.04349,3.146181164,0.043760979,71.89467093,0,0
"21089","ENSRNOG00000058275","Spef2",2.346644254,2.845542259,1.103421343,2.578835617,0.009913395,0.018874316
"21124","ENSRNOG00000058357","unkown",2457.596794,2.462770404,0.075583584,32.58340323,7.05e-233,5.78e-231
"21133","ENSRNOG00000058375","unkown",4.897220848,4.745536516,1.153111854,4.115417336,3.86e-05,9.85e-05
"21156","ENSRNOG00000058422","Lilrb3a",22.55948678,2.436359149,0.407150304,5.983930569,2.18e-09,7.66e-09
"21165","ENSRNOG00000058434","Cfap99",11.11170923,2.210405721,0.503454282,4.39047953,1.13e-05,3.03e-05
"21172","ENSRNOG00000058446","unkown",5.692882178,4.744639072,1.064480112,4.457235996,8.3e-06,2.25e-05
"21184","ENSRNOG00000058470","Col12a1",42932.08784,2.340798456,0.18813737,12.44196438,1.55e-35,1.39e-34
"21238","ENSRNOG00000058571","unkown",33.70797563,7.324154382,1.682817738,4.352315891,1.35e-05,3.59e-05
"21368","ENSRNOG00000058847","unkown",8.239683922,2.903461292,0.611580131,4.747474852,2.06e-06,5.87e-06
"21425","ENSRNOG00000058956","unkown",30.44196433,2.456433955,0.30923266,7.943643322,1.96e-15,9.47e-15
"21589","ENSRNOG00000059322","N4bp2l1",29.95559164,3.709536803,0.382541438,9.697084903,3.1e-22,1.93e-21
"21614","ENSRNOG00000059375","unkown",5.145663054,7.552916934,1.404608226,5.377240996,7.56e-08,2.42e-07
"21684","ENSRNOG00000059487","unkown",135.3490315,2.789079401,0.152334043,18.30896986,7.02e-75,1.25e-73
"21692","ENSRNOG00000059500","Cdkn1c",320.6849812,6.789020229,0.214671625,31.62514014,1.67e-219,1.23e-217
"21893","ENSRNOG00000059897","Gjb5",7.487091549,3.227902447,0.70022664,4.609796687,4.03e-06,1.12e-05
"21990","ENSRNOG00000060087","Adra1b",230.495533,4.474276583,0.153154612,29.2141159,1.28e-187,7.71e-186
"22023","ENSRNOG00000060166","unkown",1.835830047,4.605040921,1.564345812,2.94374868,0.003242632,0.006646209
"22056","ENSRNOG00000060237","Inhbb",63.55532627,5.185005382,0.323439331,16.03084374,7.78e-58,1.09e-56
"22138","ENSRNOG00000060406","unkown",1.816782163,3.622214066,1.568763073,2.308961837,0.020945699,0.037677017
"22174","ENSRNOG00000060469","unkown",1.127745219,5.049879648,1.956528696,2.58104042,0.009850305,0.018767933
"22364","ENSRNOG00000060829","unkown",36.12795777,5.148602938,0.435249897,11.8290733,2.76e-32,2.27e-31
"22384","ENSRNOG00000060867","Rln1",4.067677709,3.120874107,0.919096855,3.395587844,0.000684814,0.001530014
"22398","ENSRNOG00000060899","unkown",223.8579784,5.814290666,0.211517738,27.48843063,2.41e-166,1.18e-164
"22441","ENSRNOG00000060984","Dnah7",2.320071094,4.782594419,1.488622509,3.212765084,0.001314638,0.002837863
"22524","ENSRNOG00000061122","unkown",9.11542671,2.500355254,0.509239772,4.909976383,9.11e-07,2.67e-06
"22546","ENSRNOG00000061160","Htra4",6.890454254,2.249212744,0.635167161,3.541135123,0.000398409,0.00091482
"22603","ENSRNOG00000061272","unkown",200.7070523,2.467950822,0.11625245,21.22923706,5.13e-100,1.29e-98
"22604","ENSRNOG00000061273","unkown",28.01510447,2.362056051,0.343148737,6.883475864,5.84e-12,2.37e-11
"22613","ENSRNOG00000061294","unkown",2.455564764,3.027047951,1.347028615,2.247203895,0.024626999,0.043647911
"22660","ENSRNOG00000061373","Loxl3",3162.567627,2.48532598,0.042326016,58.718637,0,0
"22684","ENSRNOG00000061429","Rph3al",2.596943678,3.375123226,1.295861616,2.604539856,0.009199772,0.017602127
"22768","ENSRNOG00000061601","unkown",3.69878545,2.983441851,1.170698065,2.548429812,0.010820906,0.020448222
"22774","ENSRNOG00000061610","unkown",4.335122052,3.886572124,0.951205867,4.085942127,4.39e-05,0.00011128
"22814","ENSRNOG00000061697","unkown",0.854721938,4.530627054,2.01965762,2.243264902,0.024879737,0.04405298
"22843","ENSRNOG00000061768","Slc43a3",9.25388412,4.313377869,0.677485315,6.366747399,1.93e-10,7.2e-10
"22880","ENSRNOG00000061857","Mgst2",865.4102421,2.115783736,0.136281669,15.52507947,2.35e-54,3.11e-53
"23008","ENSRNOG00000062088","unkown",6.915084348,4.274086926,0.831467815,5.140411749,2.74e-07,8.38e-07
"23015","ENSRNOG00000062101","Ace",81.45250922,3.492064519,0.205580374,16.98637105,1.04e-64,1.63e-63
"23029","ENSRNOG00000062125","unkown",6.611826787,5.347269166,0.987555848,5.414649891,6.14e-08,1.97e-07
"23034","ENSRNOG00000062131","unkown",3.273371236,3.374889849,0.94486825,3.571809985,0.000354523,0.000818321
"23127","ENSRNOG00000062276","Ggt5",55.3242123,3.249754949,0.258497974,12.5716844,3.02e-36,2.76e-35
"NA",NA,NA,NA,NA,NA,NA,NA,NA
"NA.1",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2",NA,NA,NA,NA,NA,NA,NA,NA
"NA.3",NA,NA,NA,NA,NA,NA,NA,NA
"NA.4",NA,NA,NA,NA,NA,NA,NA,NA
"NA.5",NA,NA,NA,NA,NA,NA,NA,NA
"NA.6",NA,NA,NA,NA,NA,NA,NA,NA
"NA.7",NA,NA,NA,NA,NA,NA,NA,NA
"NA.8",NA,NA,NA,NA,NA,NA,NA,NA
"NA.9",NA,NA,NA,NA,NA,NA,NA,NA
"NA.10",NA,NA,NA,NA,NA,NA,NA,NA
"NA.11",NA,NA,NA,NA,NA,NA,NA,NA
"NA.12",NA,NA,NA,NA,NA,NA,NA,NA
"NA.13",NA,NA,NA,NA,NA,NA,NA,NA
"NA.14",NA,NA,NA,NA,NA,NA,NA,NA
"NA.15",NA,NA,NA,NA,NA,NA,NA,NA
"NA.16",NA,NA,NA,NA,NA,NA,NA,NA
"NA.17",NA,NA,NA,NA,NA,NA,NA,NA
"NA.18",NA,NA,NA,NA,NA,NA,NA,NA
"NA.19",NA,NA,NA,NA,NA,NA,NA,NA
"NA.20",NA,NA,NA,NA,NA,NA,NA,NA
"NA.21",NA,NA,NA,NA,NA,NA,NA,NA
"NA.22",NA,NA,NA,NA,NA,NA,NA,NA
"NA.23",NA,NA,NA,NA,NA,NA,NA,NA
"NA.24",NA,NA,NA,NA,NA,NA,NA,NA
"NA.25",NA,NA,NA,NA,NA,NA,NA,NA
"NA.26",NA,NA,NA,NA,NA,NA,NA,NA
"NA.27",NA,NA,NA,NA,NA,NA,NA,NA
"NA.28",NA,NA,NA,NA,NA,NA,NA,NA
"NA.29",NA,NA,NA,NA,NA,NA,NA,NA
"NA.30",NA,NA,NA,NA,NA,NA,NA,NA
"NA.31",NA,NA,NA,NA,NA,NA,NA,NA
"NA.32",NA,NA,NA,NA,NA,NA,NA,NA
"NA.33",NA,NA,NA,NA,NA,NA,NA,NA
"NA.34",NA,NA,NA,NA,NA,NA,NA,NA
"NA.35",NA,NA,NA,NA,NA,NA,NA,NA
"NA.36",NA,NA,NA,NA,NA,NA,NA,NA
"NA.37",NA,NA,NA,NA,NA,NA,NA,NA
"NA.38",NA,NA,NA,NA,NA,NA,NA,NA
"NA.39",NA,NA,NA,NA,NA,NA,NA,NA
"NA.40",NA,NA,NA,NA,NA,NA,NA,NA
"NA.41",NA,NA,NA,NA,NA,NA,NA,NA
"NA.42",NA,NA,NA,NA,NA,NA,NA,NA
"NA.43",NA,NA,NA,NA,NA,NA,NA,NA
"NA.44",NA,NA,NA,NA,NA,NA,NA,NA
"NA.45",NA,NA,NA,NA,NA,NA,NA,NA
"NA.46",NA,NA,NA,NA,NA,NA,NA,NA
"NA.47",NA,NA,NA,NA,NA,NA,NA,NA
"NA.48",NA,NA,NA,NA,NA,NA,NA,NA
"NA.49",NA,NA,NA,NA,NA,NA,NA,NA
"NA.50",NA,NA,NA,NA,NA,NA,NA,NA
"NA.51",NA,NA,NA,NA,NA,NA,NA,NA
"NA.52",NA,NA,NA,NA,NA,NA,NA,NA
"NA.53",NA,NA,NA,NA,NA,NA,NA,NA
"NA.54",NA,NA,NA,NA,NA,NA,NA,NA
"NA.55",NA,NA,NA,NA,NA,NA,NA,NA
"NA.56",NA,NA,NA,NA,NA,NA,NA,NA
"NA.57",NA,NA,NA,NA,NA,NA,NA,NA
"NA.58",NA,NA,NA,NA,NA,NA,NA,NA
"NA.59",NA,NA,NA,NA,NA,NA,NA,NA
"NA.60",NA,NA,NA,NA,NA,NA,NA,NA
"NA.61",NA,NA,NA,NA,NA,NA,NA,NA
"NA.62",NA,NA,NA,NA,NA,NA,NA,NA
"NA.63",NA,NA,NA,NA,NA,NA,NA,NA
"NA.64",NA,NA,NA,NA,NA,NA,NA,NA
"NA.65",NA,NA,NA,NA,NA,NA,NA,NA
"NA.66",NA,NA,NA,NA,NA,NA,NA,NA
"NA.67",NA,NA,NA,NA,NA,NA,NA,NA
"NA.68",NA,NA,NA,NA,NA,NA,NA,NA
"NA.69",NA,NA,NA,NA,NA,NA,NA,NA
"NA.70",NA,NA,NA,NA,NA,NA,NA,NA
"NA.71",NA,NA,NA,NA,NA,NA,NA,NA
"NA.72",NA,NA,NA,NA,NA,NA,NA,NA
"NA.73",NA,NA,NA,NA,NA,NA,NA,NA
"NA.74",NA,NA,NA,NA,NA,NA,NA,NA
"NA.75",NA,NA,NA,NA,NA,NA,NA,NA
"NA.76",NA,NA,NA,NA,NA,NA,NA,NA
"NA.77",NA,NA,NA,NA,NA,NA,NA,NA
"NA.78",NA,NA,NA,NA,NA,NA,NA,NA
"NA.79",NA,NA,NA,NA,NA,NA,NA,NA
"NA.80",NA,NA,NA,NA,NA,NA,NA,NA
"NA.81",NA,NA,NA,NA,NA,NA,NA,NA
"NA.82",NA,NA,NA,NA,NA,NA,NA,NA
"NA.83",NA,NA,NA,NA,NA,NA,NA,NA
"NA.84",NA,NA,NA,NA,NA,NA,NA,NA
"NA.85",NA,NA,NA,NA,NA,NA,NA,NA
"NA.86",NA,NA,NA,NA,NA,NA,NA,NA
"NA.87",NA,NA,NA,NA,NA,NA,NA,NA
"NA.88",NA,NA,NA,NA,NA,NA,NA,NA
"NA.89",NA,NA,NA,NA,NA,NA,NA,NA
"NA.90",NA,NA,NA,NA,NA,NA,NA,NA
"NA.91",NA,NA,NA,NA,NA,NA,NA,NA
"NA.92",NA,NA,NA,NA,NA,NA,NA,NA
"NA.93",NA,NA,NA,NA,NA,NA,NA,NA
"NA.94",NA,NA,NA,NA,NA,NA,NA,NA
"NA.95",NA,NA,NA,NA,NA,NA,NA,NA
"NA.96",NA,NA,NA,NA,NA,NA,NA,NA
"NA.97",NA,NA,NA,NA,NA,NA,NA,NA
"NA.98",NA,NA,NA,NA,NA,NA,NA,NA
"NA.99",NA,NA,NA,NA,NA,NA,NA,NA
"NA.100",NA,NA,NA,NA,NA,NA,NA,NA
"NA.101",NA,NA,NA,NA,NA,NA,NA,NA
"NA.102",NA,NA,NA,NA,NA,NA,NA,NA
"NA.103",NA,NA,NA,NA,NA,NA,NA,NA
"NA.104",NA,NA,NA,NA,NA,NA,NA,NA
"NA.105",NA,NA,NA,NA,NA,NA,NA,NA
"NA.106",NA,NA,NA,NA,NA,NA,NA,NA
"NA.107",NA,NA,NA,NA,NA,NA,NA,NA
"NA.108",NA,NA,NA,NA,NA,NA,NA,NA
"NA.109",NA,NA,NA,NA,NA,NA,NA,NA
"NA.110",NA,NA,NA,NA,NA,NA,NA,NA
"NA.111",NA,NA,NA,NA,NA,NA,NA,NA
"NA.112",NA,NA,NA,NA,NA,NA,NA,NA
"NA.113",NA,NA,NA,NA,NA,NA,NA,NA
"NA.114",NA,NA,NA,NA,NA,NA,NA,NA
"NA.115",NA,NA,NA,NA,NA,NA,NA,NA
"NA.116",NA,NA,NA,NA,NA,NA,NA,NA
"NA.117",NA,NA,NA,NA,NA,NA,NA,NA
"NA.118",NA,NA,NA,NA,NA,NA,NA,NA
"NA.119",NA,NA,NA,NA,NA,NA,NA,NA
"NA.120",NA,NA,NA,NA,NA,NA,NA,NA
"NA.121",NA,NA,NA,NA,NA,NA,NA,NA
"NA.122",NA,NA,NA,NA,NA,NA,NA,NA
"NA.123",NA,NA,NA,NA,NA,NA,NA,NA
"NA.124",NA,NA,NA,NA,NA,NA,NA,NA
"NA.125",NA,NA,NA,NA,NA,NA,NA,NA
"NA.126",NA,NA,NA,NA,NA,NA,NA,NA
"NA.127",NA,NA,NA,NA,NA,NA,NA,NA
"NA.128",NA,NA,NA,NA,NA,NA,NA,NA
"NA.129",NA,NA,NA,NA,NA,NA,NA,NA
"NA.130",NA,NA,NA,NA,NA,NA,NA,NA
"NA.131",NA,NA,NA,NA,NA,NA,NA,NA
"NA.132",NA,NA,NA,NA,NA,NA,NA,NA
"NA.133",NA,NA,NA,NA,NA,NA,NA,NA
"NA.134",NA,NA,NA,NA,NA,NA,NA,NA
"NA.135",NA,NA,NA,NA,NA,NA,NA,NA
"NA.136",NA,NA,NA,NA,NA,NA,NA,NA
"NA.137",NA,NA,NA,NA,NA,NA,NA,NA
"NA.138",NA,NA,NA,NA,NA,NA,NA,NA
"NA.139",NA,NA,NA,NA,NA,NA,NA,NA
"NA.140",NA,NA,NA,NA,NA,NA,NA,NA
"NA.141",NA,NA,NA,NA,NA,NA,NA,NA
"NA.142",NA,NA,NA,NA,NA,NA,NA,NA
"NA.143",NA,NA,NA,NA,NA,NA,NA,NA
"NA.144",NA,NA,NA,NA,NA,NA,NA,NA
"NA.145",NA,NA,NA,NA,NA,NA,NA,NA
"NA.146",NA,NA,NA,NA,NA,NA,NA,NA
"NA.147",NA,NA,NA,NA,NA,NA,NA,NA
"NA.148",NA,NA,NA,NA,NA,NA,NA,NA
"NA.149",NA,NA,NA,NA,NA,NA,NA,NA
"NA.150",NA,NA,NA,NA,NA,NA,NA,NA
"NA.151",NA,NA,NA,NA,NA,NA,NA,NA
"NA.152",NA,NA,NA,NA,NA,NA,NA,NA
"NA.153",NA,NA,NA,NA,NA,NA,NA,NA
"NA.154",NA,NA,NA,NA,NA,NA,NA,NA
"NA.155",NA,NA,NA,NA,NA,NA,NA,NA
"NA.156",NA,NA,NA,NA,NA,NA,NA,NA
"NA.157",NA,NA,NA,NA,NA,NA,NA,NA
"NA.158",NA,NA,NA,NA,NA,NA,NA,NA
"NA.159",NA,NA,NA,NA,NA,NA,NA,NA
"NA.160",NA,NA,NA,NA,NA,NA,NA,NA
"NA.161",NA,NA,NA,NA,NA,NA,NA,NA
"NA.162",NA,NA,NA,NA,NA,NA,NA,NA
"NA.163",NA,NA,NA,NA,NA,NA,NA,NA
"NA.164",NA,NA,NA,NA,NA,NA,NA,NA
"NA.165",NA,NA,NA,NA,NA,NA,NA,NA
"NA.166",NA,NA,NA,NA,NA,NA,NA,NA
"NA.167",NA,NA,NA,NA,NA,NA,NA,NA
"NA.168",NA,NA,NA,NA,NA,NA,NA,NA
"NA.169",NA,NA,NA,NA,NA,NA,NA,NA
"NA.170",NA,NA,NA,NA,NA,NA,NA,NA
"NA.171",NA,NA,NA,NA,NA,NA,NA,NA
"NA.172",NA,NA,NA,NA,NA,NA,NA,NA
"NA.173",NA,NA,NA,NA,NA,NA,NA,NA
"NA.174",NA,NA,NA,NA,NA,NA,NA,NA
"NA.175",NA,NA,NA,NA,NA,NA,NA,NA
"NA.176",NA,NA,NA,NA,NA,NA,NA,NA
"NA.177",NA,NA,NA,NA,NA,NA,NA,NA
"NA.178",NA,NA,NA,NA,NA,NA,NA,NA
"NA.179",NA,NA,NA,NA,NA,NA,NA,NA
"NA.180",NA,NA,NA,NA,NA,NA,NA,NA
"NA.181",NA,NA,NA,NA,NA,NA,NA,NA
"NA.182",NA,NA,NA,NA,NA,NA,NA,NA
"NA.183",NA,NA,NA,NA,NA,NA,NA,NA
"NA.184",NA,NA,NA,NA,NA,NA,NA,NA
"NA.185",NA,NA,NA,NA,NA,NA,NA,NA
"NA.186",NA,NA,NA,NA,NA,NA,NA,NA
"NA.187",NA,NA,NA,NA,NA,NA,NA,NA
"NA.188",NA,NA,NA,NA,NA,NA,NA,NA
"NA.189",NA,NA,NA,NA,NA,NA,NA,NA
"NA.190",NA,NA,NA,NA,NA,NA,NA,NA
"NA.191",NA,NA,NA,NA,NA,NA,NA,NA
"NA.192",NA,NA,NA,NA,NA,NA,NA,NA
"NA.193",NA,NA,NA,NA,NA,NA,NA,NA
"NA.194",NA,NA,NA,NA,NA,NA,NA,NA
"NA.195",NA,NA,NA,NA,NA,NA,NA,NA
"NA.196",NA,NA,NA,NA,NA,NA,NA,NA
"NA.197",NA,NA,NA,NA,NA,NA,NA,NA
"NA.198",NA,NA,NA,NA,NA,NA,NA,NA
"NA.199",NA,NA,NA,NA,NA,NA,NA,NA
"NA.200",NA,NA,NA,NA,NA,NA,NA,NA
"NA.201",NA,NA,NA,NA,NA,NA,NA,NA
"NA.202",NA,NA,NA,NA,NA,NA,NA,NA
"NA.203",NA,NA,NA,NA,NA,NA,NA,NA
"NA.204",NA,NA,NA,NA,NA,NA,NA,NA
"NA.205",NA,NA,NA,NA,NA,NA,NA,NA
"NA.206",NA,NA,NA,NA,NA,NA,NA,NA
"NA.207",NA,NA,NA,NA,NA,NA,NA,NA
"NA.208",NA,NA,NA,NA,NA,NA,NA,NA
"NA.209",NA,NA,NA,NA,NA,NA,NA,NA
"NA.210",NA,NA,NA,NA,NA,NA,NA,NA
"NA.211",NA,NA,NA,NA,NA,NA,NA,NA
"NA.212",NA,NA,NA,NA,NA,NA,NA,NA
"NA.213",NA,NA,NA,NA,NA,NA,NA,NA
"NA.214",NA,NA,NA,NA,NA,NA,NA,NA
"NA.215",NA,NA,NA,NA,NA,NA,NA,NA
"NA.216",NA,NA,NA,NA,NA,NA,NA,NA
"NA.217",NA,NA,NA,NA,NA,NA,NA,NA
"NA.218",NA,NA,NA,NA,NA,NA,NA,NA
"NA.219",NA,NA,NA,NA,NA,NA,NA,NA
"NA.220",NA,NA,NA,NA,NA,NA,NA,NA
"NA.221",NA,NA,NA,NA,NA,NA,NA,NA
"NA.222",NA,NA,NA,NA,NA,NA,NA,NA
"NA.223",NA,NA,NA,NA,NA,NA,NA,NA
"NA.224",NA,NA,NA,NA,NA,NA,NA,NA
"NA.225",NA,NA,NA,NA,NA,NA,NA,NA
"NA.226",NA,NA,NA,NA,NA,NA,NA,NA
"NA.227",NA,NA,NA,NA,NA,NA,NA,NA
"NA.228",NA,NA,NA,NA,NA,NA,NA,NA
"NA.229",NA,NA,NA,NA,NA,NA,NA,NA
"NA.230",NA,NA,NA,NA,NA,NA,NA,NA
"NA.231",NA,NA,NA,NA,NA,NA,NA,NA
"NA.232",NA,NA,NA,NA,NA,NA,NA,NA
"NA.233",NA,NA,NA,NA,NA,NA,NA,NA
"NA.234",NA,NA,NA,NA,NA,NA,NA,NA
"NA.235",NA,NA,NA,NA,NA,NA,NA,NA
"NA.236",NA,NA,NA,NA,NA,NA,NA,NA
"NA.237",NA,NA,NA,NA,NA,NA,NA,NA
"NA.238",NA,NA,NA,NA,NA,NA,NA,NA
"NA.239",NA,NA,NA,NA,NA,NA,NA,NA
"NA.240",NA,NA,NA,NA,NA,NA,NA,NA
"NA.241",NA,NA,NA,NA,NA,NA,NA,NA
"NA.242",NA,NA,NA,NA,NA,NA,NA,NA
"NA.243",NA,NA,NA,NA,NA,NA,NA,NA
"NA.244",NA,NA,NA,NA,NA,NA,NA,NA
"NA.245",NA,NA,NA,NA,NA,NA,NA,NA
"NA.246",NA,NA,NA,NA,NA,NA,NA,NA
"NA.247",NA,NA,NA,NA,NA,NA,NA,NA
"NA.248",NA,NA,NA,NA,NA,NA,NA,NA
"NA.249",NA,NA,NA,NA,NA,NA,NA,NA
"NA.250",NA,NA,NA,NA,NA,NA,NA,NA
"NA.251",NA,NA,NA,NA,NA,NA,NA,NA
"NA.252",NA,NA,NA,NA,NA,NA,NA,NA
"NA.253",NA,NA,NA,NA,NA,NA,NA,NA
"NA.254",NA,NA,NA,NA,NA,NA,NA,NA
"NA.255",NA,NA,NA,NA,NA,NA,NA,NA
"NA.256",NA,NA,NA,NA,NA,NA,NA,NA
"NA.257",NA,NA,NA,NA,NA,NA,NA,NA
"NA.258",NA,NA,NA,NA,NA,NA,NA,NA
"NA.259",NA,NA,NA,NA,NA,NA,NA,NA
"NA.260",NA,NA,NA,NA,NA,NA,NA,NA
"NA.261",NA,NA,NA,NA,NA,NA,NA,NA
"NA.262",NA,NA,NA,NA,NA,NA,NA,NA
"NA.263",NA,NA,NA,NA,NA,NA,NA,NA
"NA.264",NA,NA,NA,NA,NA,NA,NA,NA
"NA.265",NA,NA,NA,NA,NA,NA,NA,NA
"NA.266",NA,NA,NA,NA,NA,NA,NA,NA
"NA.267",NA,NA,NA,NA,NA,NA,NA,NA
"NA.268",NA,NA,NA,NA,NA,NA,NA,NA
"NA.269",NA,NA,NA,NA,NA,NA,NA,NA
"NA.270",NA,NA,NA,NA,NA,NA,NA,NA
"NA.271",NA,NA,NA,NA,NA,NA,NA,NA
"NA.272",NA,NA,NA,NA,NA,NA,NA,NA
"NA.273",NA,NA,NA,NA,NA,NA,NA,NA
"NA.274",NA,NA,NA,NA,NA,NA,NA,NA
"NA.275",NA,NA,NA,NA,NA,NA,NA,NA
"NA.276",NA,NA,NA,NA,NA,NA,NA,NA
"NA.277",NA,NA,NA,NA,NA,NA,NA,NA
"NA.278",NA,NA,NA,NA,NA,NA,NA,NA
"NA.279",NA,NA,NA,NA,NA,NA,NA,NA
"NA.280",NA,NA,NA,NA,NA,NA,NA,NA
"NA.281",NA,NA,NA,NA,NA,NA,NA,NA
"NA.282",NA,NA,NA,NA,NA,NA,NA,NA
"NA.283",NA,NA,NA,NA,NA,NA,NA,NA
"NA.284",NA,NA,NA,NA,NA,NA,NA,NA
"NA.285",NA,NA,NA,NA,NA,NA,NA,NA
"NA.286",NA,NA,NA,NA,NA,NA,NA,NA
"NA.287",NA,NA,NA,NA,NA,NA,NA,NA
"NA.288",NA,NA,NA,NA,NA,NA,NA,NA
